applicant_id,state,density,job_id,title_raw,source,employer,policy_adjusted_score,base_fit_score,eligibility_status,n_gaps,primary_gap,match_label,rank
22156308-4c69-42af-9fd8-5e2d99d7dca4,CA,2,904fbc7d-d495-48f0-a82f-e47f7edb8c44,Electrician — Journey Level,seed,Pacific Grid Services,18.21,19.21,ineligible,2,job_family_compatibility,low_fit,4
22156308-4c69-42af-9fd8-5e2d99d7dca4,CA,2,fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,scraper,Ball Corporation,53.31,47.31,near_fit,3,job_family_compatibility,moderate_fit,5
22156308-4c69-42af-9fd8-5e2d99d7dca4,CA,2,8289f495-863f-4244-af82-0f40d2122358,Powerline Technician - Lineman - Underground,scraper,Southwire,46.74,40.74,near_fit,3,job_family_compatibility,moderate_fit,6
24cd9453-2c08-4b79-92c2-18ee372862a0,IL,2,fcace57a-06c3-4e68-8e04-6b1157ecad61,BMS Service Account Executive,scraper,Schneider Electric,54.20,48.20,near_fit,2,seniority_compatibility,moderate_fit,1
25296944-3616-4e89-9da2-4fc8a427d2e7,HI,1,e59950c8-3322-4281-a0b4-a3cdcef0c8af,Material Handler,scraper,Ball Corporation,51.74,45.74,near_fit,2,job_family_compatibility,moderate_fit,1
27de0eb1-3a70-484b-9735-43420f941d52,AZ,2,abb0d5f2-47b2-4d88-99e3-319caef8a27c,Manufacturing Cell Lead (2nd Shift),scraper,Schneider Electric,19.51,25.51,ineligible,0,,low_fit,1
27de0eb1-3a70-484b-9735-43420f941d52,AZ,2,95614908-a096-4942-98c5-186ebfeb031f,HVAC-Electrical Technician,seed,Southwest Electric & HVAC,63.76,57.76,near_fit,1,seniority_compatibility,good_fit,2
27de0eb1-3a70-484b-9735-43420f941d52,AZ,2,5b7de9fd-608f-4751-bf57-ea7f12da966f,Continuous Improvement Leader,scraper,Schneider Electric,59.04,53.04,near_fit,1,seniority_compatibility,moderate_fit,3
27de0eb1-3a70-484b-9735-43420f941d52,AZ,2,392f14b7-7f5d-4e24-a95c-91318ad5e80b,Field Service Representative - HVAC/Cooling,scraper,Schneider Electric,49.42,43.42,near_fit,2,job_family_compatibility,moderate_fit,4
28bb5446-a5ba-4191-84b0-d1b0678c4c9c,AL,1,946b1c6d-9602-49c2-9e41-76a8da8db0fa,Machine Operator EG,scraper,Southwire,52.07,46.07,near_fit,2,job_family_compatibility,moderate_fit,1
28bb5446-a5ba-4191-84b0-d1b0678c4c9c,AL,1,334c520d-9f9d-4ba6-b719-3ba479d79642,Warehouse Associate Manufacturing II,scraper,Southwire,52.04,46.04,near_fit,3,job_family_compatibility,moderate_fit,2
290c1172-b1a7-4198-ba34-9d7735bd9dec,CA,2,ee7da4c4-6f75-482f-a406-24c03d68ca9a,Electrical Apprentice,seed,Pacific Grid Services,66.30,55.30,near_fit,1,required_credential_compatibility,good_fit,1
290c1172-b1a7-4198-ba34-9d7735bd9dec,CA,2,2815b44e-d2c8-4e28-8d97-62127318d2bd,Residential Electrician,seed,Bay Area Electrical Contractors,59.96,53.96,near_fit,1,required_credential_compatibility,moderate_fit,2
290c1172-b1a7-4198-ba34-9d7735bd9dec,CA,2,904fbc7d-d495-48f0-a82f-e47f7edb8c44,Electrician — Journey Level,seed,Pacific Grid Services,23.27,24.27,ineligible,1,seniority_compatibility,low_fit,3
290c1172-b1a7-4198-ba34-9d7735bd9dec,CA,2,fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,scraper,Ball Corporation,62.55,56.55,near_fit,2,seniority_compatibility,good_fit,4
290c1172-b1a7-4198-ba34-9d7735bd9dec,CA,2,8289f495-863f-4244-af82-0f40d2122358,Powerline Technician - Lineman - Underground,scraper,Southwire,55.89,49.89,near_fit,2,seniority_compatibility,moderate_fit,5
290c1172-b1a7-4198-ba34-9d7735bd9dec,CA,2,53f24894-9291-47ae-8284-33c3ab646baa,Service Specialist II,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,6
2a5098f7-9c93-4868-83d2-fc5036d68e45,CA,2,ee7da4c4-6f75-482f-a406-24c03d68ca9a,Electrical Apprentice,seed,Pacific Grid Services,66.30,55.30,near_fit,1,required_credential_compatibility,good_fit,1
2a5098f7-9c93-4868-83d2-fc5036d68e45,CA,2,2815b44e-d2c8-4e28-8d97-62127318d2bd,Residential Electrician,seed,Bay Area Electrical Contractors,59.96,53.96,near_fit,1,required_credential_compatibility,moderate_fit,2
2a5098f7-9c93-4868-83d2-fc5036d68e45,CA,2,904fbc7d-d495-48f0-a82f-e47f7edb8c44,Electrician — Journey Level,seed,Pacific Grid Services,23.27,24.27,ineligible,1,seniority_compatibility,low_fit,3
2a5098f7-9c93-4868-83d2-fc5036d68e45,CA,2,fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,scraper,Ball Corporation,62.55,56.55,near_fit,2,seniority_compatibility,good_fit,4
2a5098f7-9c93-4868-83d2-fc5036d68e45,CA,2,8289f495-863f-4244-af82-0f40d2122358,Powerline Technician - Lineman - Underground,scraper,Southwire,55.89,49.89,near_fit,2,seniority_compatibility,moderate_fit,5
2a5098f7-9c93-4868-83d2-fc5036d68e45,CA,2,53f24894-9291-47ae-8284-33c3ab646baa,Service Specialist II,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,6
2adc42af-0ff0-47e9-b165-07060a24bbde,IA,2,ad9ace0a-35e9-4b3a-945f-ea189fa9909a,High Voltage Technician III,scraper,GE Vernova,15.95,21.95,ineligible,2,job_family_compatibility,low_fit,1
2b6fbf0e-dab4-41c7-a8cb-adc7e46efef0,AK,1,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.17,21.17,ineligible,2,job_family_compatibility,low_fit,1
2bb1744e-1c33-4d34-b4ca-f8511a9b3dbd,AZ,2,398da005-863a-485c-a972-f555fcc71f5e,Field Service Representative - Drives/Industry,scraper,Schneider Electric,52.95,46.95,near_fit,1,job_family_compatibility,moderate_fit,1
2bb1744e-1c33-4d34-b4ca-f8511a9b3dbd,AZ,2,cc8866c0-fd8c-4ec4-8c76-6d222ef7b305,Quality Inspector,scraper,Schneider Electric,51.14,45.14,near_fit,1,job_family_compatibility,moderate_fit,2
2bb1744e-1c33-4d34-b4ca-f8511a9b3dbd,AZ,2,f11111cd-0177-4bbc-a032-82cde1e21e4c,Quality Inspector,scraper,Schneider Electric,51.14,45.14,near_fit,1,job_family_compatibility,moderate_fit,3
2bb1744e-1c33-4d34-b4ca-f8511a9b3dbd,AZ,2,ced66e0d-fea0-4c45-a6b0-03b0c7d3993c,Production Supervisor,scraper,Schneider Electric,15.16,21.16,ineligible,1,job_family_compatibility,low_fit,4
2bb1744e-1c33-4d34-b4ca-f8511a9b3dbd,AZ,2,f39b2b0c-778f-47c5-8f6d-4b9353db57a6,Field Service Representative,scraper,Schneider Electric,50.62,44.62,near_fit,2,job_family_compatibility,moderate_fit,5
2bb1744e-1c33-4d34-b4ca-f8511a9b3dbd,AZ,2,707c18e2-5cba-4985-8dd6-26b3a8a60a95,Maintenance Mechanic,scraper,Ball Corporation,51.35,45.35,near_fit,3,job_family_compatibility,moderate_fit,6
2cc54ddb-c447-43a5-a739-7ea42081d289,IL,2,fcace57a-06c3-4e68-8e04-6b1157ecad61,BMS Service Account Executive,scraper,Schneider Electric,54.20,48.20,near_fit,2,seniority_compatibility,moderate_fit,1
2da4749b-4e2a-42e7-9c25-6da94e098001,AZ,2,abb0d5f2-47b2-4d88-99e3-319caef8a27c,Manufacturing Cell Lead (2nd Shift),scraper,Schneider Electric,15.31,21.31,ineligible,1,job_family_compatibility,low_fit,1
2da4749b-4e2a-42e7-9c25-6da94e098001,AZ,2,95614908-a096-4942-98c5-186ebfeb031f,HVAC-Electrical Technician,seed,Southwest Electric & HVAC,53.20,47.20,near_fit,2,job_family_compatibility,moderate_fit,2
2da4749b-4e2a-42e7-9c25-6da94e098001,AZ,2,392f14b7-7f5d-4e24-a95c-91318ad5e80b,Field Service Representative - HVAC/Cooling,scraper,Schneider Electric,51.87,45.87,near_fit,2,job_family_compatibility,moderate_fit,3
2da4749b-4e2a-42e7-9c25-6da94e098001,AZ,2,5b7de9fd-608f-4751-bf57-ea7f12da966f,Continuous Improvement Leader,scraper,Schneider Electric,49.55,43.55,near_fit,2,job_family_compatibility,moderate_fit,4
2e2ac9f7-f852-4ad5-9285-c0910f4b1cab,CA,2,ee7da4c4-6f75-482f-a406-24c03d68ca9a,Electrical Apprentice,seed,Pacific Grid Services,53.84,42.84,near_fit,2,job_family_compatibility,moderate_fit,1
2e2ac9f7-f852-4ad5-9285-c0910f4b1cab,CA,2,53f24894-9291-47ae-8284-33c3ab646baa,Service Specialist II,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,2
2e2ac9f7-f852-4ad5-9285-c0910f4b1cab,CA,2,2815b44e-d2c8-4e28-8d97-62127318d2bd,Residential Electrician,seed,Bay Area Electrical Contractors,48.94,42.94,near_fit,2,job_family_compatibility,moderate_fit,3
2e2ac9f7-f852-4ad5-9285-c0910f4b1cab,CA,2,904fbc7d-d495-48f0-a82f-e47f7edb8c44,Electrician — Journey Level,seed,Pacific Grid Services,18.21,19.21,ineligible,2,job_family_compatibility,low_fit,4
2e2ac9f7-f852-4ad5-9285-c0910f4b1cab,CA,2,fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,scraper,Ball Corporation,53.31,47.31,near_fit,3,job_family_compatibility,moderate_fit,5
2e2ac9f7-f852-4ad5-9285-c0910f4b1cab,CA,2,8289f495-863f-4244-af82-0f40d2122358,Powerline Technician - Lineman - Underground,scraper,Southwire,46.74,40.74,near_fit,3,job_family_compatibility,moderate_fit,6
2e857d1b-1881-4ffc-ae2b-136f11202c05,ID,1,b02f1e6a-a061-457e-bc5d-4660236b7507,"Wind Hub Technician - Idaho 1 (Idaho Falls, ID)",scraper,GE Vernova,50.69,44.69,near_fit,3,job_family_compatibility,moderate_fit,1
2f4e572c-979e-490c-be92-043dc7be40b1,HI,2,e59950c8-3322-4281-a0b4-a3cdcef0c8af,Material Handler,scraper,Ball Corporation,52.37,46.37,near_fit,2,job_family_compatibility,moderate_fit,1
2f827f61-4b26-463f-962b-bbd1753bdda5,AR,2,c1557174-f263-4b94-acae-541575223397,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,1
2f827f61-4b26-463f-962b-bbd1753bdda5,AR,2,b5eb6630-f8fa-4f4b-8b46-df30db6d53b0,Field Service Representative,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,2
2fdb5d2c-3674-4dae-b155-cc397bdff698,ID,1,b02f1e6a-a061-457e-bc5d-4660236b7507,"Wind Hub Technician - Idaho 1 (Idaho Falls, ID)",scraper,GE Vernova,50.69,44.69,near_fit,3,job_family_compatibility,moderate_fit,1
304141bd-f4a1-4125-aa9b-480b2c0a2c70,ID,1,b02f1e6a-a061-457e-bc5d-4660236b7507,"Wind Hub Technician - Idaho 1 (Idaho Falls, ID)",scraper,GE Vernova,47.10,41.10,near_fit,3,job_family_compatibility,moderate_fit,1
304d1083-602b-49b0-bef2-e1765c547b11,CO,1,bd04aa5e-2928-4847-9744-1547a1ab34f1,Material Handler - Forklift / Warehouse Operator,scraper,Ball Corporation,51.74,45.74,near_fit,2,job_family_compatibility,moderate_fit,1
304d1083-602b-49b0-bef2-e1765c547b11,CO,1,55ca320c-2898-40a9-9512-907c637508ab,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,50.00,44.00,near_fit,2,job_family_compatibility,moderate_fit,2
304d1083-602b-49b0-bef2-e1765c547b11,CO,1,a2db9942-94b5-4f01-a5a2-61dee26618be,Production Technician,scraper,Ball Corporation,52.41,46.41,near_fit,3,job_family_compatibility,moderate_fit,3
304d1083-602b-49b0-bef2-e1765c547b11,CO,1,acc8ba1f-b40a-40d5-bff8-d3513f34e44c,Machinist,scraper,Ball Corporation,52.19,46.19,near_fit,3,job_family_compatibility,moderate_fit,4
304d1083-602b-49b0-bef2-e1765c547b11,CO,1,b5a26d13-3f56-4004-8591-56c1e66fae5b,"Wind Hub Technician - CO LW (Grover, CO Area)",scraper,GE Vernova,48.87,42.87,near_fit,3,job_family_compatibility,moderate_fit,5
30760552-132d-4a52-8886-2db28f511bf9,AL,2,946b1c6d-9602-49c2-9e41-76a8da8db0fa,Machine Operator EG,scraper,Southwire,53.20,47.20,near_fit,2,job_family_compatibility,moderate_fit,1
30760552-132d-4a52-8886-2db28f511bf9,AL,2,334c520d-9f9d-4ba6-b719-3ba479d79642,Warehouse Associate Manufacturing II,scraper,Southwire,52.63,46.63,near_fit,3,job_family_compatibility,moderate_fit,2
3179e5f7-b2e6-4721-9251-44dd4b051ed4,FL,2,0cf3e86d-7b7b-49b5-b0e7-95f732a9356b,Service Representative - ASCO - Miami,scraper,Schneider Electric,60.28,54.28,near_fit,1,required_credential_compatibility,good_fit,1
3179e5f7-b2e6-4721-9251-44dd4b051ed4,FL,2,d6ce56c8-37c1-4825-9f1c-6a380cc955c6,Service Representative - ASCO - Tallahassee,scraper,Schneider Electric,60.28,54.28,near_fit,1,required_credential_compatibility,good_fit,2
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,66.64,55.64,near_fit,1,required_credential_compatibility,good_fit,1
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,aa9c7ad9-821b-405c-8099-64057cbf133a,System Specialist II,scraper,Schneider Electric,60.25,54.25,near_fit,1,seniority_compatibility,good_fit,2
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,619f163a-21a4-402f-ab9c-510eb8b05894,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,57.70,51.70,near_fit,1,required_credential_compatibility,moderate_fit,3
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,84ee4830-5a83-48d2-8872-a5a40e7f329b,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,57.70,51.70,near_fit,1,required_credential_compatibility,moderate_fit,4
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,15.12,21.12,ineligible,1,job_family_compatibility,low_fit,5
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,6c0c32de-720f-468e-9db4-98fcf35d3476,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,6
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,7be0d8c5-61fb-42e0-85e2-e57eaa3c8c92,Building Automation Technician II,scraper,Schneider Electric,51.36,45.36,near_fit,2,job_family_compatibility,moderate_fit,7
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,092dfb2b-ff27-4d1b-aa53-8719e5b2f01e,System Specialist I,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,8
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,784960ea-8969-447d-935d-2a0e711996d6,System Specialist II,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,9
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,9089b0d0-9bcc-4423-9a86-9ec534a5f15a,Building Automation Technician II,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,10
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,91897402-de57-4dab-9099-843ecbb624b3,System Specialist I,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,11
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,bd562210-99d4-4bde-8780-2e54953bf3dd,System Specialist II,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,12
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,6e0cf920-9cdc-40a1-a692-9191c7cde9f1,Welder,scraper,GE Vernova,52.38,46.38,near_fit,3,job_family_compatibility,moderate_fit,13
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,1bf0ac7a-e529-4e85-9cdb-5bea8e082fd1,Electronic Technician,scraper,Southwire,50.36,44.36,near_fit,3,job_family_compatibility,moderate_fit,14
32335f81-cd64-4ef0-a6ca-f1a4c8e1d5f9,GA,2,34db19d2-d22c-420b-9ca4-3a0b96da2fae,"Technician, Electronic",scraper,Southwire,50.30,44.30,near_fit,3,job_family_compatibility,moderate_fit,15
33eb825a-500a-42ad-99a2-9f68b83a829b,AK,1,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.17,21.17,ineligible,2,job_family_compatibility,low_fit,1
34121909-51c1-4e8a-b05e-df3c815254e0,CO,2,bd04aa5e-2928-4847-9744-1547a1ab34f1,Material Handler - Forklift / Warehouse Operator,scraper,Ball Corporation,52.87,46.87,near_fit,2,job_family_compatibility,moderate_fit,1
365134e6-a46e-4597-b497-960744a84b2f,HI,1,e59950c8-3322-4281-a0b4-a3cdcef0c8af,Material Handler,scraper,Ball Corporation,51.74,45.74,near_fit,2,job_family_compatibility,moderate_fit,1
3669d4b0-cf0b-4671-8d99-ac40050ed5f6,AL,1,946b1c6d-9602-49c2-9e41-76a8da8db0fa,Machine Operator EG,scraper,Southwire,52.07,46.07,near_fit,2,job_family_compatibility,moderate_fit,1
3669d4b0-cf0b-4671-8d99-ac40050ed5f6,AL,1,334c520d-9f9d-4ba6-b719-3ba479d79642,Warehouse Associate Manufacturing II,scraper,Southwire,52.04,46.04,near_fit,3,job_family_compatibility,moderate_fit,2
37d7b90e-d381-491a-94c1-33124b4e2641,CA,2,ee7da4c4-6f75-482f-a406-24c03d68ca9a,Electrical Apprentice,seed,Pacific Grid Services,53.84,42.84,near_fit,2,job_family_compatibility,moderate_fit,1
37d7b90e-d381-491a-94c1-33124b4e2641,CA,2,53f24894-9291-47ae-8284-33c3ab646baa,Service Specialist II,scraper,Schneider Electric,51.22,45.22,near_fit,2,job_family_compatibility,moderate_fit,2
37d7b90e-d381-491a-94c1-33124b4e2641,CA,2,2815b44e-d2c8-4e28-8d97-62127318d2bd,Residential Electrician,seed,Bay Area Electrical Contractors,48.94,42.94,near_fit,2,job_family_compatibility,moderate_fit,3
37d7b90e-d381-491a-94c1-33124b4e2641,CA,2,904fbc7d-d495-48f0-a82f-e47f7edb8c44,Electrician — Journey Level,seed,Pacific Grid Services,18.21,19.21,ineligible,2,job_family_compatibility,low_fit,4
37d7b90e-d381-491a-94c1-33124b4e2641,CA,2,fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,scraper,Ball Corporation,53.31,47.31,near_fit,3,job_family_compatibility,moderate_fit,5
37d7b90e-d381-491a-94c1-33124b4e2641,CA,2,8289f495-863f-4244-af82-0f40d2122358,Powerline Technician - Lineman - Underground,scraper,Southwire,46.74,40.74,near_fit,3,job_family_compatibility,moderate_fit,6
38ef1b67-0c0f-4620-868d-1607ea4e0a3a,AR,2,c1557174-f263-4b94-acae-541575223397,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,60.27,54.27,near_fit,1,seniority_compatibility,good_fit,1
38f20a55-5c0c-4874-a3a0-2ae22958d0d3,IL,1,261a3edb-0c61-4e40-9158-f20534009c48,"Hourly Production Team Member - Temporary Full Time - Chicago, IL",scraper,Ford Motor Company,50.67,44.67,near_fit,2,job_family_compatibility,moderate_fit,1
38f20a55-5c0c-4874-a3a0-2ae22958d0d3,IL,1,fc5c1942-f214-48df-971b-7037fe3e837b,Warehouse Specialist,scraper,Southwire,47.04,41.04,near_fit,2,job_family_compatibility,moderate_fit,2
38f20a55-5c0c-4874-a3a0-2ae22958d0d3,IL,1,49901a3c-4bf5-43a9-95ff-55190786efcd,Field Service Representative,scraper,Schneider Electric,46.44,40.44,near_fit,2,job_family_compatibility,moderate_fit,3
38f20a55-5c0c-4874-a3a0-2ae22958d0d3,IL,1,73c15577-8c61-4e8c-9320-8d11d8918722,Systems Field Service Representative - Chicago,scraper,Schneider Electric,46.44,40.44,near_fit,2,job_family_compatibility,moderate_fit,4
38f20a55-5c0c-4874-a3a0-2ae22958d0d3,IL,1,268dd605-3bff-4563-ab00-de5ff47358a1,Field Service Representative,scraper,Schneider Electric,46.41,40.41,near_fit,2,job_family_compatibility,moderate_fit,5
38f20a55-5c0c-4874-a3a0-2ae22958d0d3,IL,1,738888d5-42a6-46d6-a8f2-415f663dda9f,Field Service Representative - Secure Power/Electronic,scraper,Schneider Electric,46.41,40.41,near_fit,2,job_family_compatibility,moderate_fit,6
38f20a55-5c0c-4874-a3a0-2ae22958d0d3,IL,1,fcace57a-06c3-4e68-8e04-6b1157ecad61,BMS Service Account Executive,scraper,Schneider Electric,46.40,40.40,near_fit,3,job_family_compatibility,moderate_fit,7
39691ea7-8b68-4481-bb93-90520bd729d5,AK,2,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.82,21.82,ineligible,2,job_family_compatibility,low_fit,1
3a55d28f-3d59-40d8-9630-390ff42f9395,AK,1,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.17,21.17,ineligible,2,job_family_compatibility,low_fit,1
3ab857af-02b6-48f0-b51a-bddb1899bb70,AL,2,334c520d-9f9d-4ba6-b719-3ba479d79642,Warehouse Associate Manufacturing II,scraper,Southwire,52.63,46.63,near_fit,3,job_family_compatibility,moderate_fit,1
3ae8070e-16c1-4ae9-85dc-f843a6800c24,AR,2,c1557174-f263-4b94-acae-541575223397,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,1
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,dde856d5-1a5e-449a-b28c-c621262d2fdb,Field Service Technician I,scraper,Schneider Electric,50.81,44.81,near_fit,1,job_family_compatibility,moderate_fit,1
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,14.83,20.83,ineligible,1,job_family_compatibility,low_fit,2
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,55.93,44.93,near_fit,2,job_family_compatibility,moderate_fit,3
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,7a1ae3c5-44c0-4580-9860-6066b81571a6,CNC Industrial Machine Operator,scraper,Delta Air Lines,53.73,47.73,near_fit,2,job_family_compatibility,moderate_fit,4
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,88fed694-ea9b-4bfa-a0e3-7edf70bcfc1a,Materials Handler,scraper,Southwire,52.04,46.04,near_fit,2,job_family_compatibility,moderate_fit,5
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,07217a0b-d6bf-4e3f-a895-d81309df4cf2,Aircraft Mtc Surface Coat Technician,scraper,Delta Air Lines,51.96,45.96,near_fit,2,job_family_compatibility,moderate_fit,6
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,7589aba9-4d64-4d0f-83dc-238301e9777a,AMT - Avionics - Component Maintenance,scraper,Delta Air Lines,51.62,45.62,near_fit,2,job_family_compatibility,moderate_fit,7
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,01811a18-2fb7-4c0a-a7e0-15143caaf65e,Ground Maintenance Mechanic (Stationary) - ATL,scraper,Delta Air Lines,51.38,45.38,near_fit,2,job_family_compatibility,moderate_fit,8
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,219d497c-2d8d-4ea1-bfd1-da18bc79a201,Aircraft Support Mechanic,scraper,Delta Air Lines,51.38,45.38,near_fit,2,job_family_compatibility,moderate_fit,9
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,c2caf92c-6f39-4f8f-987a-817169014ab5,Aircraft Support Mechanic,scraper,Delta Air Lines,51.38,45.38,near_fit,2,job_family_compatibility,moderate_fit,10
3c34472b-3247-43cd-99a0-dde867dbde1e,GA,1,88be611e-8df7-464a-91a3-fbaa826c984f,Ground Maintenance Mechanic (Motorized) - ATL,scraper,Delta Air Lines,51.31,45.31,near_fit,2,job_family_compatibility,moderate_fit,11
